DATE,City,Temperature_C,Humidity_pct,Wind_Speed_ms,Rainfall_3day,Rainfall_7day,Rainfall_14day,Rainfall_cumsum7,Month,Is_Monsoon,Flood,Flash_Flood
2023-07-13,Kuala Lumpur,25.93,88.55,0.78,10.793333333333345,14.04142857142858,11.255714285714287,98.29000000000006,7,0,0,0
2023-07-14,Kuala Lumpur,24.7,90.13,0.82,8.223333333333345,10.448571428571437,10.90357142857143,73.14000000000006,7,0,0,0
2023-07-15,Kuala Lumpur,26.2,82.62,0.87,0.4233333333333464,7.638571428571438,10.82714285714286,53.47000000000006,7,0,0,0
2023-07-16,Kuala Lumpur,26.24,85.83,0.83,0.20333333333334636,7.085714285714295,10.718571428571432,49.600000000000065,7,0,0,0
2023-07-17,Kuala Lumpur,25.94,88.29,0.81,4.800000000000013,6.732857142857152,11.626428571428573,47.13000000000007,7,0,0,0
2023-07-18,Kuala Lumpur,25.23,90.6,0.66,7.813333333333347,6.872857142857152,11.318571428571431,48.11000000000006,7,0,0,0
2023-07-19,Kuala Lumpur,25.25,88.71,0.66,11.976666666666679,5.35142857142858,9.94071428571429,37.460000000000065,7,0,0,0
2023-07-20,Kuala Lumpur,24.92,92.19,0.81,7.586666666666679,5.358571428571437,9.700000000000003,37.51000000000006,7,0,0,0
2023-07-21,Kuala Lumpur,25.44,89.01,0.91,4.573333333333347,5.308571428571438,7.878571428571431,37.16000000000006,7,0,0,0
2023-07-22,Kuala Lumpur,26.04,90.67,0.76,5.363333333333347,7.468571428571437,7.553571428571431,52.28000000000006,7,0,0,0
2023-07-23,Kuala Lumpur,25.55,91.06,1.06,5.270000000000013,7.530000000000009,7.307857142857144,52.710000000000065,7,0,0,0
2023-07-24,Kuala Lumpur,26.35,85.56,0.88,5.270000000000013,5.51000000000001,6.121428571428573,38.570000000000064,7,0,0,0
2023-07-25,Kuala Lumpur,26.33,87.59,0.96,0.5900000000000131,4.372857142857152,5.6228571428571446,30.610000000000063,7,0,0,0
2023-07-26,Kuala Lumpur,26.76,85.35,0.94,5.163333333333346,4.610000000000008,4.980714285714288,32.27000000000006,7,0,0,0
2023-07-27,Kuala Lumpur,26.15,91.96,0.96,6.83666666666668,5.1885714285714375,5.27357142857143,36.320000000000064,7,0,0,0
2023-07-28,Kuala Lumpur,26.69,89.69,0.91,6.510000000000013,5.202857142857153,5.255714285714288,36.420000000000066,7,0,0,0
2023-07-29,Kuala Lumpur,26.26,91.58,0.9,6.003333333333347,4.884285714285724,6.176428571428573,34.19000000000007,7,0,0,0
2023-07-30,Kuala Lumpur,26.01,91.93,1.02,4.86666666666668,5.015714285714295,6.272857142857144,35.11000000000006,7,0,0,0
2023-07-31,Kuala Lumpur,25.89,88.53,1.0,4.833333333333346,5.015714285714295,5.262857142857144,35.11000000000006,7,0,0,0
2023-08-01,Kuala Lumpur,25.5,89.3,0.82,0.5866666666666797,4.882857142857152,4.627857142857145,34.180000000000064,8,0,0,0
2023-08-02,Kuala Lumpur,26.24,88.3,0.87,3.57666666666668,4.335714285714295,4.472857142857145,30.350000000000065,8,0,0,0
2023-08-03,Kuala Lumpur,25.16,93.33,0.97,6.85666666666668,5.024285714285723,5.106428571428573,35.17000000000006,8,0,0,0
2023-08-04,Kuala Lumpur,26.15,89.73,0.93,6.80666666666668,5.01000000000001,5.106428571428573,35.070000000000064,8,0,0,0
2023-08-05,Kuala Lumpur,26.61,87.1,0.78,3.3966666666666794,3.2185714285714377,4.051428571428573,22.530000000000065,8,0,0,0
2023-08-06,Kuala Lumpur,26.67,85.21,0.86,0.11666666666667969,2.9885714285714378,4.002142857142859,20.920000000000066,8,0,0,0
2023-08-07,Kuala Lumpur,26.1,87.31,0.85,0.20000000000001303,3.024285714285724,4.020000000000001,21.170000000000066,8,0,0,0
2023-08-08,Kuala Lumpur,26.25,88.04,0.74,5.233333333333346,5.210000000000009,5.046428571428573,36.47000000000006,8,0,0,0
2023-08-09,Kuala Lumpur,26.14,90.57,0.84,13.536666666666681,7.257142857142866,5.7964285714285735,50.80000000000006,8,0,0,0
2023-08-10,Kuala Lumpur,26.78,82.99,0.62,15.803333333333347,6.858571428571437,5.941428571428574,48.01000000000006,8,0,0,0
2023-08-11,Kuala Lumpur,26.73,84.97,0.76,13.280000000000014,7.984285714285724,6.497142857142859,55.890000000000065,8,0,0,0
2023-08-12,Kuala Lumpur,26.48,88.1,0.74,5.683333333333347,8.237142857142866,5.727857142857145,57.66000000000006,8,0,0,0
2023-08-13,Kuala Lumpur,26.76,87.41,0.71,15.050000000000011,13.258571428571438,8.123571428571429,92.81000000000006,8,0,0,0
2023-08-14,Kuala Lumpur,25.18,94.42,0.86,22.720000000000017,17.635714285714293,10.33,123.45000000000006,8,0,0,0
2023-08-15,Kuala Lumpur,26.08,89.8,0.82,22.01333333333335,15.428571428571436,10.319285714285716,108.00000000000006,8,0,0,0
2023-08-16,Kuala Lumpur,26.73,84.53,0.4,15.773333333333348,14.217142857142866,10.737142857142858,99.52000000000007,8,0,0,0
2023-08-17,Kuala Lumpur,25.79,89.89,0.71,5.923333333333347,13.40142857142858,10.13,93.81000000000006,8,0,0,0
2023-08-18,Kuala Lumpur,26.6,83.5,0.67,6.520000000000014,12.531428571428581,10.257857142857144,87.72000000000007,8,0,0,0
2023-08-19,Kuala Lumpur,26.07,90.56,1.03,5.0300000000000145,13.937142857142865,11.08714285714286,97.56000000000006,8,0,0,0
2023-08-20,Kuala Lumpur,25.68,90.56,1.01,5.750000000000014,9.415714285714296,11.33714285714286,65.91000000000007,8,0,0,0
2023-08-21,Kuala Lumpur,24.81,86.32,1.0,5.196666666666681,5.02142857142858,11.328571428571431,35.15000000000006,8,0,0,0
2023-08-22,Kuala Lumpur,25.67,88.63,0.83,2.7633333333333474,5.687142857142867,10.557857142857143,39.810000000000066,8,0,0,0
2023-08-23,Kuala Lumpur,26.38,85.93,0.84,1.6800000000000141,3.375714285714295,8.796428571428573,23.630000000000067,8,0,0,0
2023-08-24,Kuala Lumpur,26.29,84.7,0.82,5.880000000000014,5.002857142857152,9.202142857142858,35.02000000000007,8,0,0,0
2023-08-25,Kuala Lumpur,26.2,88.47,0.71,6.510000000000015,5.682857142857152,9.10714285714286,39.780000000000065,8,0,0,0
2023-08-26,Kuala Lumpur,26.04,86.57,0.8,7.0700000000000145,4.25000000000001,9.09357142857143,29.750000000000068,8,0,0,0
2023-08-27,Kuala Lumpur,26.33,85.91,0.89,3.5700000000000145,4.068571428571437,6.742142857142859,28.480000000000064,8,0,0,0
2023-08-28,Kuala Lumpur,25.98,88.8,0.87,1.9033333333333475,4.271428571428581,4.646428571428573,29.900000000000066,8,0,0,0
2023-08-29,Kuala Lumpur,26.23,88.56,0.83,7.440000000000015,6.254285714285723,5.970714285714288,43.780000000000065,8,0,0,0
2023-08-30,Kuala Lumpur,26.28,88.4,0.85,7.806666666666682,6.694285714285724,5.035000000000002,46.86000000000006,8,0,0,0
2023-08-31,Kuala Lumpur,25.71,90.98,0.88,7.74666666666668,5.071428571428582,5.03714285714286,35.50000000000007,8,0,0,0
2023-09-01,Kuala Lumpur,25.73,91.58,1.0,3.6733333333333476,5.038571428571438,5.3607142857142875,35.27000000000007,9,0,0,0
2023-09-02,Kuala Lumpur,26.78,84.27,0.63,2.576666666666681,4.7685714285714385,4.509285714285716,33.38000000000007,9,0,0,0
2023-09-03,Kuala Lumpur,26.19,90.1,0.86,5.163333333333348,5.754285714285723,4.911428571428574,40.280000000000065,9,0,0,0
2023-09-04,Kuala Lumpur,25.88,91.0,0.9,12.570000000000014,9.61000000000001,6.940714285714288,67.27000000000007,9,0,0,0
2023-09-05,Kuala Lumpur,26.41,89.23,0.65,16.773333333333348,8.768571428571438,7.511428571428574,61.38000000000006,9,0,0,0
2023-09-06,Kuala Lumpur,25.21,89.22,0.72,14.47666666666668,8.612857142857152,7.653571428571431,60.29000000000006,9,0,0,0
2023-09-07,Kuala Lumpur,26.19,85.12,0.54,5.123333333333348,8.485714285714295,6.778571428571431,59.40000000000006,9,0,0,0
2023-09-08,Kuala Lumpur,25.57,85.66,0.75,6.106666666666681,9.81142857142858,7.4250000000000025,68.68000000000006,9,0,0,0
2023-09-09,Kuala Lumpur,25.82,87.02,0.83,7.113333333333347,10.557142857142866,7.662857142857145,73.90000000000006,9,0,0,0
2023-09-10,Kuala Lumpur,25.65,86.34,0.84,7.393333333333348,9.44142857142858,7.597857142857144,66.09000000000006,9,0,0,0
2023-09-11,Kuala Lumpur,25.79,88.8,0.85,3.5600000000000143,5.950000000000009,7.780000000000002,41.65000000000006,9,0,0,0
2023-09-12,Kuala Lumpur,26.15,87.04,0.98,1.8900000000000141,4.178571428571438,6.4735714285714305,29.250000000000064,9,0,0,0
2023-09-13,Kuala Lumpur,26.61,86.91,1.04,1.4600000000000142,3.862857142857152,6.237857142857145,27.040000000000063,9,0,0,0
2023-09-14,Kuala Lumpur,26.19,85.08,0.98,0.09333333333334755,3.7942857142857234,6.140000000000002,26.560000000000063,9,0,0,0
2023-09-15,Kuala Lumpur,27.2,83.92,0.78,0.010000000000014211,1.5657142857142947,5.68857142857143,10.960000000000063,9,0,0,0
2023-09-16,Kuala Lumpur,26.69,86.21,0.74,0.0,0.8142857142857235,5.685714285714289,5.700000000000064,9,0,0,0
2023-09-17,Kuala Lumpur,26.04,89.61,0.9,2.243333333333348,1.5871428571428663,5.514285714285717,11.110000000000063,9,0,0,0
2023-09-18,Kuala Lumpur,26.49,87.48,0.75,2.366666666666681,1.0542857142857236,3.5021428571428594,7.380000000000065,9,0,0,0
2023-09-19,Kuala Lumpur,27.17,84.09,0.51,18.460000000000015,7.915714285714295,6.047142857142859,55.41000000000007,9,0,0,0
2023-09-20,Kuala Lumpur,26.8,85.63,0.46,20.536666666666683,9.762857142857152,6.812857142857145,68.34000000000006,9,0,0,0
2023-09-21,Kuala Lumpur,25.65,92.93,1.2,26.830000000000013,12.512857142857152,8.15357142857143,87.59000000000006,9,0,0,0
2023-09-22,Kuala Lumpur,25.31,92.05,0.92,10.890000000000015,12.578571428571438,7.072142857142859,88.05000000000007,9,0,0,0
2023-09-23,Kuala Lumpur,26.06,88.33,0.8,10.190000000000014,14.13000000000001,7.472142857142859,98.91000000000007,9,0,0,0
2023-09-24,Kuala Lumpur,25.25,94.17,0.97,8.203333333333347,15.067142857142866,8.32714285714286,105.47000000000006,9,0,0,0
2023-09-25,Kuala Lumpur,25.92,86.29,0.89,8.48666666666668,15.20142857142858,8.127857142857144,106.41000000000007,9,0,0,0
2023-09-26,Kuala Lumpur,25.6,91.15,0.98,7.300000000000014,9.347142857142867,8.631428571428573,65.43000000000006,9,0,0,0
2023-09-27,Kuala Lumpur,26.36,88.76,1.06,3.043333333333347,7.570000000000009,8.666428571428574,52.990000000000066,9,0,0,0
2023-09-28,Kuala Lumpur,26.67,87.49,0.95,2.6066666666666802,4.820000000000009,8.666428571428574,33.740000000000066,9,0,0,0
2023-09-29,Kuala Lumpur,26.26,88.4,0.91,0.2866666666666809,4.802857142857151,8.690714285714288,33.62000000000006,9,0,0,0
2023-09-30,Kuala Lumpur,26.48,83.47,0.7,2.2700000000000142,4.175714285714294,9.152857142857144,29.23000000000006,9,0,0,0
2023-10-01,Kuala Lumpur,26.32,84.34,0.72,2.9566666666666808,2.5714285714285805,8.819285714285716,18.000000000000064,10,0,0,0
2023-10-02,Kuala Lumpur,26.24,88.04,0.82,2.9633333333333476,2.435714285714295,8.818571428571431,17.050000000000065,10,0,0,0
2023-10-03,Kuala Lumpur,25.76,89.99,0.98,3.940000000000014,2.7357142857142946,6.041428571428574,19.150000000000063,10,0,0,0
2023-10-04,Kuala Lumpur,26.12,88.06,0.85,3.270000000000015,2.6685714285714375,5.119285714285716,18.680000000000064,10,0,0,0
2023-10-05,Kuala Lumpur,27.2,85.46,0.71,3.210000000000015,2.6942857142857233,3.7571428571428593,18.860000000000063,10,0,0,0
2023-10-06,Kuala Lumpur,27.05,88.31,0.59,3.0966666666666818,3.9400000000000093,4.371428571428574,27.580000000000066,10,0,0,0
2023-10-07,Kuala Lumpur,26.24,87.8,0.86,3.0800000000000147,3.015714285714295,3.595714285714288,21.110000000000063,10,0,0,0
2023-10-08,Kuala Lumpur,26.46,83.64,0.86,3.0766666666666818,2.7457142857142953,2.6585714285714306,19.220000000000066,10,0,0,0
2023-10-09,Kuala Lumpur,27.12,84.22,0.5,0.35333333333334815,2.8214285714285805,2.6285714285714303,19.750000000000064,10,0,0,0
2023-10-10,Kuala Lumpur,26.96,87.71,0.59,4.283333333333348,3.162857142857152,2.949285714285716,22.140000000000065,10,0,0,0
2023-10-11,Kuala Lumpur,26.84,84.44,0.69,6.773333333333348,4.247142857142866,3.4578571428571445,29.730000000000064,10,0,0,0
2023-10-12,Kuala Lumpur,27.72,79.79,0.74,9.340000000000014,5.448571428571438,4.071428571428574,38.140000000000065,10,0,0,0
2023-10-13,Kuala Lumpur,28.01,78.99,0.69,5.410000000000014,4.154285714285723,4.047142857142859,29.080000000000062,10,0,0,0
2023-10-14,Kuala Lumpur,26.69,88.49,0.8,3.696666666666681,4.5114285714285804,3.7635714285714306,31.580000000000062,10,0,0,0
2023-10-15,Kuala Lumpur,26.08,91.49,0.85,1.1233333333333475,4.611428571428581,3.6785714285714306,32.280000000000065,10,0,0,0
2023-10-16,Kuala Lumpur,25.53,92.2,0.79,4.366666666666681,5.874285714285723,4.347857142857145,41.12000000000006,10,0,0,0
2023-10-17,Kuala Lumpur,26.74,85.08,0.8,3.7600000000000144,4.287142857142866,3.725000000000002,30.010000000000066,10,0,0,0
2023-10-18,Kuala Lumpur,25.97,85.2,0.65,6.440000000000015,4.468571428571438,4.357857142857145,31.280000000000065,10,0,0,0
2023-10-19,Kuala Lumpur,27.23,82.29,0.33,4.946666666666681,3.9914285714285804,4.7200000000000015,27.94000000000006,10,0,0,0
2023-10-20,Kuala Lumpur,25.92,90.77,0.73,11.813333333333349,7.03142857142858,5.592857142857144,49.22000000000006,10,0,0,0
2023-10-21,Kuala Lumpur,25.64,87.82,0.75,11.11333333333335,7.647142857142867,6.079285714285716,53.530000000000065,10,0,0,0
2023-10-22,Kuala Lumpur,26.35,86.45,0.46,12.553333333333349,8.89000000000001,6.750714285714287,62.23000000000006,10,0,0,0
2023-10-23,Kuala Lumpur,26.75,82.61,0.41,8.50333333333335,8.804285714285722,7.339285714285716,61.63000000000006,10,0,0,0
2023-10-24,Kuala Lumpur,25.84,87.46,0.59,12.920000000000016,11.572857142857151,7.930000000000002,81.01000000000006,10,0,0,0
2023-10-25,Kuala Lumpur,25.84,88.7,0.85,13.046666666666681,11.72142857142858,8.095000000000002,82.05000000000007,10,0,0,0
2023-10-26,Kuala Lumpur,26.84,79.32,0.66,15.26666666666668,13.227142857142866,8.609285714285717,92.59000000000006,10,0,0,0
2023-10-27,Kuala Lumpur,27.38,83.32,0.59,9.316666666666682,10.502857142857152,8.76714285714286,73.52000000000007,10,0,0,0
2023-10-28,Kuala Lumpur,25.66,90.38,0.76,19.900000000000016,15.487142857142866,11.567142857142859,108.41000000000005,10,0,0,0
2023-10-29,Kuala Lumpur,26.29,87.2,0.63,18.280000000000015,15.681428571428581,12.285714285714288,109.77000000000007,10,0,0,0
2023-10-30,Kuala Lumpur,24.28,88.74,0.67,18.40666666666668,14.747142857142865,11.775714285714288,103.23000000000006,10,0,0,0
2023-10-31,Kuala Lumpur,25.83,86.77,0.53,8.25666666666668,13.488571428571438,12.530714285714287,94.42000000000007,10,0,0,0
2023-11-01,Kuala Lumpur,27.28,80.06,0.56,8.83666666666668,13.877142857142868,12.799285714285716,97.14000000000007,11,1,0,0
2023-11-02,Kuala Lumpur,27.26,82.22,0.54,8.023333333333348,11.642857142857151,12.435000000000002,81.50000000000006,11,1,0,0
2023-11-03,Kuala Lumpur,26.8,85.21,0.43,4.2800000000000145,11.33000000000001,10.916428571428574,79.31000000000007,11,1,0,0
2023-11-04,Kuala Lumpur,27.15,85.25,0.44,5.623333333333346,7.758571428571437,11.622857142857145,54.31000000000006,11,1,0,0
2023-11-05,Kuala Lumpur,26.5,88.49,0.44,8.123333333333349,7.290000000000009,11.48571428571429,51.030000000000065,11,1,0,0
2023-11-06,Kuala Lumpur,27.21,84.58,0.36,13.090000000000012,9.051428571428582,11.899285714285716,63.36000000000007,11,1,0,0
2023-11-07,Kuala Lumpur,26.9,86.12,0.62,14.550000000000013,10.455714285714295,11.97214285714286,73.19000000000007,11,1,0,0
2023-11-08,Kuala Lumpur,26.27,85.78,0.58,12.250000000000014,8.752857142857152,11.315000000000001,61.27000000000007,11,1,0,0
2023-11-09,Kuala Lumpur,25.99,90.72,0.96,8.750000000000014,9.362857142857152,10.502857142857144,65.54000000000006,11,1,0,0
2023-11-10,Kuala Lumpur,26.35,87.03,0.66,2.110000000000014,9.525714285714292,10.427857142857144,66.68000000000005,11,1,0,0
2023-11-11,Kuala Lumpur,25.66,95.34,0.93,6.910000000000014,9.304285714285724,8.531428571428574,65.13000000000007,11,1,0,0
2023-11-12,Kuala Lumpur,25.87,90.55,0.83,6.0233333333333485,8.462857142857152,7.8764285714285736,59.24000000000006,11,1,0,0
2023-11-13,Kuala Lumpur,26.91,87.68,0.62,7.646666666666682,7.192857142857152,8.12214285714286,50.350000000000065,11,1,0,0
2023-11-14,Kuala Lumpur,26.22,89.77,0.63,4.9866666666666815,5.205714285714294,7.830714285714287,36.44000000000006,11,1,0,0
2023-11-15,Kuala Lumpur,26.86,84.84,0.57,5.010000000000015,5.360000000000009,7.056428571428574,37.52000000000007,11,1,0,0
2023-11-16,Kuala Lumpur,26.07,91.03,0.73,4.203333333333347,5.2442857142857235,7.303571428571431,36.710000000000065,11,1,0,0
2023-11-17,Kuala Lumpur,26.14,89.85,0.6,12.280000000000014,9.564285714285722,9.545000000000002,66.95000000000006,11,1,0,0
2023-11-18,Kuala Lumpur,25.55,91.02,1.17,12.720000000000015,7.8500000000000085,8.577142857142858,54.95000000000006,11,1,0,0
2023-11-19,Kuala Lumpur,25.04,92.41,0.87,12.950000000000015,8.212857142857152,8.337857142857144,57.49000000000006,11,1,0,0
2023-11-20,Kuala Lumpur,25.97,89.48,0.62,11.563333333333347,11.24285714285715,9.217857142857143,78.70000000000006,11,1,0,0
2023-11-21,Kuala Lumpur,25.41,95.3,0.72,13.293333333333345,11.410000000000009,8.307857142857145,79.87000000000006,11,1,0,0
2023-11-22,Kuala Lumpur,25.07,94.0,0.71,18.640000000000015,14.054285714285722,9.707142857142859,98.38000000000005,11,1,0,0
2023-11-23,Kuala Lumpur,25.92,88.33,0.54,18.060000000000013,17.18142857142858,11.212857142857144,120.27000000000005,11,1,0,0
2023-11-24,Kuala Lumpur,25.39,91.03,0.75,15.946666666666681,12.98142857142858,11.272857142857145,90.87000000000006,11,1,0,0
2023-11-25,Kuala Lumpur,25.06,94.15,0.98,22.090000000000014,18.07000000000001,12.959999999999999,126.49000000000007,11,1,0,0
2023-11-26,Kuala Lumpur,25.56,87.72,0.52,26.03666666666668,22.790000000000013,15.501428571428574,159.5300000000001,11,1,0,0
2023-11-27,Kuala Lumpur,25.68,88.23,0.59,27.42666666666668,19.78000000000001,15.511428571428572,138.46000000000006,11,1,0,0
2023-11-28,Kuala Lumpur,25.52,90.13,0.99,14.766666666666682,18.70142857142858,15.055714285714288,130.91000000000005,11,1,0,0
2023-11-29,Kuala Lumpur,26.02,90.97,0.7,9.483333333333347,18.865714285714294,16.46,132.06000000000006,11,1,0,0
2023-11-30,Kuala Lumpur,25.88,91.17,0.74,8.910000000000014,15.85857142857144,16.520000000000003,111.01000000000008,11,1,0,0
2023-12-01,Kuala Lumpur,24.8,93.42,0.99,10.180000000000014,16.23000000000001,14.605714285714287,113.61000000000007,12,1,0,0
2023-12-02,Kuala Lumpur,25.82,89.12,0.92,5.046666666666681,11.561428571428582,14.815714285714288,80.93000000000008,12,1,0,0
2023-12-03,Kuala Lumpur,26.09,89.07,0.54,5.436666666666682,7.03000000000001,14.910000000000002,49.21000000000007,12,1,0,0
2023-12-04,Kuala Lumpur,26.44,86.8,0.69,3.9733333333333474,6.178571428571439,12.979285714285718,43.25000000000007,12,1,0,0
2023-12-05,Kuala Lumpur,26.29,90.8,0.81,3.5966666666666804,6.774285714285725,12.737857142857147,47.42000000000007,12,1,0,0
2023-12-06,Kuala Lumpur,26.38,84.1,0.58,6.370000000000014,5.6957142857142955,12.280714285714287,39.87000000000007,12,1,0,0
2023-12-07,Kuala Lumpur,25.48,91.88,0.8,9.810000000000015,6.564285714285724,11.211428571428574,45.95000000000007,12,1,0,0
2023-12-08,Kuala Lumpur,26.03,89.44,0.82,10.220000000000013,6.791428571428582,11.510714285714288,47.54000000000007,12,1,0,0
2023-12-09,Kuala Lumpur,25.56,91.48,0.87,9.923333333333348,7.785714285714296,9.673571428571432,54.50000000000007,12,1,0,0
2023-12-10,Kuala Lumpur,25.83,87.47,0.63,6.520000000000015,7.028571428571439,7.029285714285716,49.200000000000074,12,1,0,0
2023-12-11,Kuala Lumpur,25.74,90.18,0.83,8.600000000000014,8.774285714285725,7.476428571428573,61.42000000000007,12,1,0,0
2023-12-12,Kuala Lumpur,25.41,89.04,0.87,13.330000000000013,11.957142857142868,9.365714285714288,83.70000000000007,12,1,0,0
2023-12-13,Kuala Lumpur,25.84,88.76,0.77,30.126666666666683,17.21000000000001,11.452857142857145,120.47000000000007,12,1,1,0
2023-12-14,Kuala Lumpur,26.07,87.85,0.55,34.710000000000015,19.445714285714295,13.005000000000004,136.12000000000006,12,1,0,0
2023-12-15,Kuala Lumpur,26.34,90.26,0.68,29.003333333333348,20.007142857142867,13.399285714285716,140.05000000000007,12,1,0,0
2023-12-16,Kuala Lumpur,25.7,91.92,0.76,15.286666666666683,19.508571428571436,13.647142857142859,136.56000000000006,12,1,0,0
2023-12-17,Kuala Lumpur,25.33,93.98,1.09,8.856666666666683,20.447142857142865,13.737857142857147,143.13000000000005,12,1,0,0
2023-12-18,Kuala Lumpur,25.7,90.53,0.89,7.716666666666684,19.628571428571437,14.201428571428574,137.40000000000006,12,1,0,0
2023-12-19,Kuala Lumpur,25.57,90.85,0.85,7.606666666666683,17.055714285714295,14.506428571428573,119.39000000000007,12,1,0,0
2023-12-20,Kuala Lumpur,25.69,90.42,0.95,5.52333333333335,9.902857142857153,13.556428571428572,69.32000000000006,12,1,0,0
2023-12-21,Kuala Lumpur,26.27,88.48,0.91,7.280000000000018,7.8728571428571525,13.659285714285716,55.11000000000007,12,1,0,0
2023-12-22,Kuala Lumpur,25.77,90.58,0.97,4.65333333333335,6.620000000000011,13.31357142857143,46.340000000000074,12,1,0,0
2023-12-23,Kuala Lumpur,26.49,90.45,0.92,19.970000000000017,11.91000000000001,15.709285714285716,83.37000000000008,12,1,0,0
2023-12-24,Kuala Lumpur,26.12,90.36,0.78,21.446666666666687,13.26857142857144,16.857857142857146,92.88000000000008,12,1,0,0
2023-12-25,Kuala Lumpur,25.08,94.47,1.32,29.676666666666687,16.03142857142858,17.830000000000002,112.22000000000007,12,1,0,0
2023-12-26,Kuala Lumpur,24.81,93.11,1.23,19.340000000000014,16.93857142857144,16.997142857142858,118.57000000000006,12,1,0,0
2023-12-27,Kuala Lumpur,25.34,93.04,1.09,14.610000000000015,17.162857142857156,13.532857142857145,120.14000000000009,12,1,0,0
2023-12-28,Kuala Lumpur,25.89,90.1,0.98,23.430000000000017,22.95285714285715,15.412857142857145,160.67000000000007,12,1,1,0
2023-12-29,Kuala Lumpur,25.77,91.94,1.18,22.35000000000002,24.522857142857156,15.571428571428573,171.66000000000008,12,1,0,0
2023-12-30,Kuala Lumpur,26.04,91.5,0.92,26.903333333333347,20.13428571428572,16.02214285714286,140.94000000000005,12,1,0,0
2023-12-31,Kuala Lumpur,25.72,91.56,0.76,12.020000000000016,18.912857142857153,16.090714285714288,132.39000000000007,12,1,0,0
2024-01-01,Kuala Lumpur,25.92,90.36,0.89,9.756666666666684,15.985714285714295,16.008571428571432,111.90000000000006,1,1,0,0
2024-01-02,Kuala Lumpur,25.97,89.61,1.03,4.516666666666683,13.781428571428581,15.360000000000003,96.47000000000007,1,1,0,0
2024-01-03,Kuala Lumpur,26.05,90.01,0.75,11.45333333333335,17.56000000000001,17.361428571428572,122.92000000000006,1,1,0,0
2024-01-04,Kuala Lumpur,25.16,92.82,0.92,13.486666666666684,11.724285714285726,17.33857142857143,82.07000000000008,1,1,0,0
2024-01-05,Kuala Lumpur,25.27,93.57,0.96,17.986666666666682,11.911428571428583,18.217142857142857,83.38000000000008,1,1,0,0
2024-01-06,Kuala Lumpur,25.25,93.99,0.93,13.260000000000018,11.712857142857152,15.923571428571432,81.99000000000007,1,1,0,0
2024-01-07,Kuala Lumpur,24.76,93.82,0.96,22.24333333333335,16.105714285714296,17.509285714285717,112.74000000000008,1,1,0,0
2024-01-08,Kuala Lumpur,25.52,92.42,1.03,23.20666666666668,17.675714285714296,16.830714285714286,123.73000000000008,1,1,0,0
2024-01-09,Kuala Lumpur,25.13,93.29,0.88,21.060000000000016,18.802857142857153,16.29214285714286,131.62000000000006,1,1,0,0
2024-01-10,Kuala Lumpur,25.66,90.05,0.96,8.410000000000016,14.801428571428584,16.180714285714284,103.61000000000008,1,1,0,0
2024-01-11,Kuala Lumpur,25.68,90.92,0.88,4.086666666666683,13.647142857142867,12.685714285714289,95.53000000000007,1,1,0,0
2024-01-12,Kuala Lumpur,24.88,91.33,1.0,1.4700000000000166,11.724285714285726,11.817857142857147,82.07000000000008,1,1,0,0
2024-01-13,Kuala Lumpur,25.12,87.64,0.93,1.2533333333333498,9.655714285714296,10.684285714285718,67.59000000000007,1,1,0,0
2024-01-14,Kuala Lumpur,25.8,88.84,0.84,0.07333333333334992,4.145714285714296,10.12571428571429,29.02000000000007,1,1,0,0
2024-01-15,Kuala Lumpur,25.82,90.77,1.0,17.500000000000018,9.27857142857144,13.477142857142857,64.95000000000007,1,1,1,0
2024-01-16,Kuala Lumpur,25.05,93.69,1.16,23.753333333333348,10.810000000000011,14.806428571428572,75.67000000000007,1,1,0,0
2024-01-17,Kuala Lumpur,25.41,92.12,1.02,25.01333333333335,11.261428571428581,13.031428571428574,78.83000000000007,1,1,0,0
2024-01-18,Kuala Lumpur,25.43,90.67,0.98,10.83333333333335,12.170000000000012,12.908571428571431,85.19000000000008,1,1,0,0
2024-01-19,Kuala Lumpur,25.3,89.88,0.87,6.233333333333349,12.851428571428583,12.287857142857145,89.96000000000008,1,1,0,0
2024-01-20,Kuala Lumpur,24.34,90.47,0.83,5.630000000000017,13.137142857142868,11.396428571428572,91.96000000000008,1,1,0,0
2024-01-21,Kuala Lumpur,24.84,87.78,0.67,3.8133333333333503,13.772857142857154,8.959285714285716,96.41000000000008,1,1,0,0
2024-01-22,Kuala Lumpur,26.5,88.03,0.45,5.276666666666682,7.612857142857154,8.445714285714287,53.29000000000008,1,1,0,0
2024-01-23,Kuala Lumpur,25.11,94.63,0.77,7.7266666666666834,6.268571428571439,8.539285714285716,43.880000000000074,1,1,0,0
2024-01-24,Kuala Lumpur,25.14,94.4,1.07,21.54666666666668,12.287142857142868,11.774285714285716,86.01000000000008,1,1,0,0
2024-01-25,Kuala Lumpur,25.1,95.25,1.29,23.160000000000014,12.895714285714295,12.532857142857145,90.27000000000007,1,1,0,0
2024-01-26,Kuala Lumpur,25.14,92.26,1.39,20.520000000000014,12.391428571428582,12.621428571428572,86.74000000000008,1,1,0,0
2024-01-27,Kuala Lumpur,25.45,90.77,1.44,5.7300000000000155,12.33000000000001,12.733571428571432,86.31000000000007,1,1,0,0
2024-01-28,Kuala Lumpur,25.59,88.63,1.37,1.2466666666666832,11.795714285714295,12.784285714285716,82.57000000000006,1,1,0,0
